"","address","frequency","lon","lat","result"
"3053","Tallahassee, Fl",1,-84.2807329,30.4382559,"198-100, FL-20, Tallahassee, FL 32301, United States"
"3054","Tallahassee, FL",3,-84.2807329,30.4382559,"198-100, FL-20, Tallahassee, FL 32301, United States"
"3055","Tamarac, Florida",1,-80.2497707,26.2128609,"7272 Papaya Way, Tamarac, FL 33321, USA"
"3056","Tampa Florida",2,-82.4571776,27.950575,"601 N Florida Ave, Tampa, FL 33602, USA"
"3057","tampa, fl",1,-82.4571776,27.950575,"601 N Florida Ave, Tampa, FL 33602, USA"
"3058","Tampa, FL",24,-82.4571776,27.950575,"601 N Florida Ave, Tampa, FL 33602, USA"
"3059","Tampa, Florida",1,-82.4571776,27.950575,"601 N Florida Ave, Tampa, FL 33602, USA"
"3060","Tampa,FL",1,-82.4571776,27.950575,"601 N Florida Ave, Tampa, FL 33602, USA"
"3061","Taylor, MI",1,-83.2696509,42.240872,"Telegraph @ Wick Road, Taylor, MI 48180, USA"
"3062","Taylor, TX",1,-97.4094438,30.5707551,"101-159 U.S. 79 Business, Taylor, TX 76574, USA"
"3063","Taylors, SC",1,-82.2962268,34.9203946,"102 E Main St, Taylors, SC 29687, USA"
"3064","tcl - mob",2,-118.3409712,34.1020231,"6925 Hollywood Blvd, Hollywood, CA 90028, USA"
"3065","tcnj ‘22",1,-74.7778624,40.2683078,"Packer Hall, Metzger Dr, Ewing Township, NJ 08638, USA"
"3066","Teaneck, NJ",1,-74.0116536,40.8932469,"1079 Palisade Ave, Teaneck, NJ 07666, USA"
"3067","Tecumseh, OK",1,-96.9366888,35.2578498,"103 Gordon Cooper Dr, Tecumseh, OK 74873, USA"
"3068","Tecumseh, Ontario",1,-82.8857592,42.3117966,"12321 Tecumseh Rd E, Windsor, ON N8N 1M5, Canada"
"3069","Tega Cay, SC",1,-81.0278546,35.024312,"19031 Kailua Cir, Fort Mill, SC 29708, USA"
"3070","Temecula, CA",2,-117.1483648,33.4936391,"41990 Main St, Temecula, CA 92590, USA"
"3071","Temescal Valley, CA",1,-117.4853231,33.762796,"24515 Temescal Canyon Rd, Corona, CA 92883, USA"
"3072","Tempe, AZ",1,-111.9400054,33.4255104,"501 S Mill Ave, Tempe, AZ 85281, USA"
"3073","Temple",1,-95.6273972,37.0421218,"202 Washita St, Coffeyville, KS 67337, USA"
"3074","Temple, TX",2,-97.342782,31.0982344,"18 N 3rd St, Temple, TX 76501, USA"
"3075","Tennessee",22,-86.5804473,35.5174913,"Shelbyville, TN 37160, USA"
"3076","Tennessee, US. 9ES7.",1,-86.5804473,35.5174913,"Shelbyville, TN 37160, USA"
"3077","Tennessee, USA",38,-86.5804473,35.5174913,"Shelbyville, TN 37160, USA"
"3078","Tequila Land",1,-95.3943636,35.962453,"303 N Blake, Wagoner, OK 74467, USA"
"3079","Terra",1,-96.0151061,37.066793,"200 Front St, Niotaze, KS 67355, USA"
"3080","Texarkana Texas",1,-94.0476882,33.425125,"48 central mall, Texarkana, TX 75501, USA"
"3081","Texarkana, Texas",1,-94.0476882,33.425125,"48 central mall, Texarkana, TX 75501, USA"
"3082","texas",8,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3083","Texas",39,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3084","TEXAS",5,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3085","texas ",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3086","Texas  ",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3087","Texas A&M ‘20",1,-99.7595898,29.2177737,"1510 Garner Field Rd, Uvalde, TX 78801, USA"
"3088","Texas and Colorado",1,-97.1338899,29.98556,"271 Old Lake Rd, Smithville, TX 78957, USA"
"3089","Texas and Utah",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3090","Texas USA",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3091","Texas, USA",136,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3092","Texas, USA ",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3093","Texas. ",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3094","The Bay",1,-79.3801688,43.6517906,"Hudson's Bay Queen Street, 176 Yonge St, Toronto, ON M5B 1M4, Canada"
"3095","The Bay Area, CA",1,-122.2913078,37.8271784,"3768 Beach St, Oakland, CA 94608, USA"
"3097","The Big Apple",1,-77.9054817,44.0219278,"262 Orchard Rd, Colborne, ON K0K 1S0, Canada"
"3098","The Big Easy",1,-97.7380488,35.5085021,"359 E Main St, Yukon, OK 73099, USA"
"3099","The Buckeye State",1,-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA"
"3100","the burg",1,-82.6574216,27.7708756,"1742 Central Ave, St. Petersburg, FL 33712, USA"
"3101","THE BURGH",1,-79.994661,40.444812,"1000 Fort Duquesne Blvd, Pittsburgh, PA 15222, USA"
"3102","The Commonwealth of Kentucky",1,-84.2700179,37.8393332,"148 Lost Fork Rd, Richmond, KY 40475, USA"
"3103","the cut",1,-95.0950571,36.8747886,"343 S Commercial St, Welch, OK 74369, USA"
"3104","The Empire State",1,-74.2179326,43.2994285,"Hope, NY, USA"
"3106","the fort",2,-105.1925466,39.6289336,"19192 CO-8, Morrison, CO 80465, USA"
"3107","The Garden State",1,-74.4056612,40.0583238,"Jackson, NJ 08527, USA"
"3109","the great state of georgia",1,-82.9000751,32.1656221,"1003 GA-31, Helena, GA 31037, USA"
"3110","The Great State of TEXAS",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3111","the greenhouse",1,-77.488651,37.665072,"2500 Mountain Rd, Glen Allen, VA 23060, USA"
"3112","The Jersey Shore",2,-74.3118212,39.9652553,"Pine Ridge at Crestwood, Manchester Township, NJ, USA"
"3114","The Lone Star State",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3115","The lone star state ",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3116","the middle of America",1,-98.5794797,39.8283459,"130 Rd, Lebanon, KS 66952, USA"
"3117","The Mitten",1,-85.6811017,42.9851272,"527 Leonard St NW, Grand Rapids, MI 49504, USA"
"3118","the moon",1,-94.5812997,39.0981947,"1100 Walnut St #3000, Kansas City, MO 64106, USA"
"3119","The Moon",1,-94.5812997,39.0981947,"1100 Walnut St #3000, Kansas City, MO 64106, USA"
"3120","The Moon ",1,-94.5812997,39.0981947,"1100 Walnut St #3000, Kansas City, MO 64106, USA"
"3121","The Mountains",2,-111.952657,46.832042,"3131 Gates of the Mountains Rd, Helena, MT 59602, USA"
"3122","The Ohio State University",1,-83.0309143,40.0141905,"Unnamed Road, Columbus, OH 43202, USA"
"3123","the oven",1,-96.7102001,40.814971,"201 N 8th St, Lincoln, NE 68508, USA"
"3124","The race track ",1,-95.9446369,37.0231567,"1324 County Rd 1600, Caney, KS 67333, USA"
"3125","The Terrordome",1,-95.1175111,29.7799491,"16030 East Fwy, Channelview, TX 77530, USA"
"3126","The United States of America ",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3127","The Village, OK",1,-97.5514294,35.5608899,"1721 Andover Ct, The Village, OK 73120, USA"
"3128","The Woodlands Texas",1,-95.4612625,30.1658207,"1800 Lake Woodlands Dr, The Woodlands, TX 77380, USA"
"3129","The Woodlands, Texas",3,-95.4612625,30.1658207,"1800 Lake Woodlands Dr, The Woodlands, TX 77380, USA"
"3130","The Woodlands, TX",4,-95.4612625,30.1658207,"1800 Lake Woodlands Dr, The Woodlands, TX 77380, USA"
"3131","Thibodaux, LA",3,-90.822871,29.7957633,"514 Jackson St, Thibodaux, LA 70301, USA"
"3132","Thorofare, NJ",3,-75.1969346,39.8422093,"Rt-44 at Jobstown Rd, West Deptford, NJ 08086, USA"
"3133","Thunder Bay, Ontario",1,-89.2476823,48.3808951,"240 Syndicate Ave S, Thunder Bay, ON P7E 1C8, Canada"
"3134","tiffin",1,-83.1779746,41.1144992,"51 E Market St, Tiffin, OH 44883, USA"
"3135","Tinley Park, IL",2,-87.7932939,41.5731442,"17440 IL-43, Tinley Park, IL 60477, USA"
"3136","Tizapán el Alto, Jalisco",1,-103.044711,20.1589437,"Francisco I. Madero 33, Centro, 49400 Tizapán el Alto, Jal., Mexico"
"3137","Tn",2,-86.5804473,35.5174913,"Shelbyville, TN 37160, USA"
"3138","TN",1,-86.5804473,35.5174913,"Shelbyville, TN 37160, USA"
"3139","Toledo OH",1,-83.5378674,41.6528052,"244 N Erie St, Toledo, OH 43604, USA"
"3140","toledo ohio",1,-83.5378674,41.6528052,"244 N Erie St, Toledo, OH 43604, USA"
"3141","Toledo, OH",7,-83.5378674,41.6528052,"244 N Erie St, Toledo, OH 43604, USA"
"3142","toledo, ohio",1,-83.5378674,41.6528052,"244 N Erie St, Toledo, OH 43604, USA"
"3143","Toledo, Ohio",3,-83.5378674,41.6528052,"244 N Erie St, Toledo, OH 43604, USA"
"3144","tomball, texas ",1,-95.6160549,30.0971621,"301 E Main St, Tomball, TX 77375, USA"
"3145","Toms River, NJ",2,-74.1979458,39.9537358,"207 Main St, Toms River, NJ 08753, USA"
"3146","Topeka, KS",3,-95.6751576,39.0473451,"900 S Kansas Ave, Topeka, KS 66612, USA"
"3147","toronto",3,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3148","Toronto",18,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3149","Toronto ",2,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3150","Toronto Canada",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3151","Toronto, Canada",6,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3152","Toronto, CANADA",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3153","Toronto, Canada.",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3154","Toronto, ON",8,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3155","Toronto, Ontario",64,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3156","Toronto, Ontario ",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3157","Toronto, Ontario Canada",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3158","Toronto,Canada",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"3159","Toronto/Boston",1,-79.3389326,43.6614689,"1 Boston Ave, Toronto, ON M4M 2T9, Canada"
"3160","Tottenham",1,-79.8055946,44.0224843,"2232 Fifteenth Side Rd, Tottenham, ON L0G 1W0, Canada"
"3161","towanda",1,-76.4427188,41.767575,"215 Main St, Towanda, PA 18848, USA"
"3162","Towson, MD",1,-76.6019125,39.4014955,"1 E Joppa Rd, Towson, MD 21286, USA"
"3163","Tracy, CA",1,-121.4252227,37.7396513,"22 Eleventh St, Tracy, CA 95376, USA"
"3164","TRANSylvania",1,25.2223974,46.1840561,"Ulies, Romania"
"3165","Traverse City",1,-85.6206317,44.7630567,"1210 woodmere Ave, Traverse City, MI 49684, USA"
"3166","Trent Woods, NC",1,-77.0863383,35.0821039,"410 Village Green Ct, Trent Woods, NC 28562, USA"
"3167","Trenton, GA",1,-85.50913,34.8720222,"145 Oak Wood Avenue, Suite D1, Trenton, GA 30752, United States"
"3168","Trenton, NJ",2,-74.759717,40.2205824,"300 E State St, Trenton, NJ 08608, USA"
"3169","Triad NC",1,-79.790748,36.050092,"1451 S Elm-Eugene St, Greensboro, NC 27406, USA"
"3170","Tribeca",1,-74.0086323,40.7162692,"112 W Broadway, New York, NY 10013, USA"
"3171","Trinidad, Colorado",1,-104.5005407,37.1694632,"502 E First St, Trinidad, CO 81082, USA"
"3172","Triton",1,-87.8439247,41.9155977,"2000 5th Ave, River Grove, IL 60171, USA"
"3173","Troy, NY",1,-73.6917851,42.7284117,"80 2nd St, Troy, NY 12180, USA"
"3174","Trumbull, CT",1,-73.2006639,41.2428563,"49 Moorland Rd, Trumbull, CT 06611, USA"
"3175","Tucson, AZ",7,-110.9747108,32.2226066,"255 W Alameda St, Tucson, AZ 85701, USA"
"3176","Tulalip, Washington",1,-122.2813224,48.0652566,"7520 36th Ave NW, Tulalip Bay, WA 98271, USA"
"3177","Tulare California",1,-119.3473379,36.2077288,"115 E Tulare Ave, Tulare, CA 93274, USA"
"3178","Tullahoma, TN",1,-86.2094342,35.3620235,"101 W Lincoln St, Tullahoma, TN 37388, USA"
"3179","Tulsa",1,-95.992775,36.1539816,"199 South Boulder Ave W, Tulsa, OK 74103, USA"
"3180","Tulsa, OK",18,-95.992775,36.1539816,"199 South Boulder Ave W, Tulsa, OK 74103, USA"
"3181","Tulsa, OK USA",1,-95.992775,36.1539816,"199 South Boulder Ave W, Tulsa, OK 74103, USA"
"3182","Tulsa, Oklahoma",4,-95.992775,36.1539816,"199 South Boulder Ave W, Tulsa, OK 74103, USA"
"3183","Tumwater, Washington USA",1,-122.9093063,47.0073187,"932 South 2nd Ave SW, Tumwater, WA 98512, USA"
"3184","Tupelo & Columbus",1,-88.7033859,34.2576066,"101-123 N Front St, Tupelo, MS 38804, USA"
"3185","Tupelo, MS",1,-88.7033859,34.2576066,"101-123 N Front St, Tupelo, MS 38804, USA"
"3186","Turks & Caicos Islands<U+0001F1F9><U+0001F1E8><U+0001F1F9><U+0001F1E8>",2,35.243322,38.963745,"Eskiömerler Mahallesi, Unnamed Road, 38100 Kocasinan/Kayseri, Turkey"
"3187","Turks and Caicos Islands",3,-71.797928,21.694025,"TKCA 1ZZ, Turks and Caicos Islands"
"3188","Turlock, CA",4,-120.8465941,37.4946568,"111 N Golden State Blvd, Turlock, CA 95380, USA"
"3189","Tuscaloosa",1,-87.5691735,33.2098407,"2436 University Blvd, Tuscaloosa, AL 35401, USA"
"3190","Tuscaloosa, AL",8,-87.5691735,33.2098407,"2436 University Blvd, Tuscaloosa, AL 35401, USA"
"3191","tuskegee,al",1,-85.7077266,32.430237,"William Willcox Hall A, Fannie Norton Smith St, Tuskegee, AL 36088, USA"
"3192","Tustin, CA",3,-117.8236391,33.7420005,"100 W Main St, Tustin, CA 92780, USA"
"3193","Twin Cities, Minnesota",1,-93.2009998,44.9374831,"101-193 Mississippi River Blvd S, St Paul, MN 55105, USA"
"3194","Twin Falls, ID",1,-114.4700518,42.5558381,"112 Shoshone St E, Twin Falls, ID 83301, USA"
"3195","Twin Peaks",3,-97.2411054,37.7235157,"8310 E 21st St N, Wichita, KS 67206, USA"
"3196","tx",4,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3197","Tx",2,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3198","TX",5,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3199","TX ",1,-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA"
"3200","Tyler, Texas",1,-95.3010624,32.3512601,"100 W Ferguson St, Tyler, TX 75702, USA"
"3201","U.S.",3,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3202","U.S.A.",2,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3203","ugly texas",2,-97.738194,30.2665401,"501 Old Pecan St, Austin, TX 78701, USA"
"3204","Ukiah, CA",3,-123.2077831,39.1501709,"101 N State St, Ukiah, CA 95482, USA"
"3205","UL ",1,-96.670389,33.009002,"801 Klein Rd, Plano, TX 75074, USA"
"3206","Ultima Thule",1,-73.372476,41.1234483,"37 Saugatuck Ave, Westport, CT 06880, USA"
"3207","Uncertain",1,-94.1212965,32.7120883,"213 Cypress Dr, Karnack, TX 75661, USA"
"3208","Under the Sea",2,-118.430206,34.002975,"3871 Grand View Blvd, Los Angeles, CA 90066, USA"
"3210","Undisclosed location",1,-92.5550318,38.3523194,"1401 E North St, Eldon, MO 65026, USA"
"3211","Union Beach, NJ",1,-74.1781988,40.4464962,"1128 Florence Ave, Union Beach, NJ 07735, USA"
"3212","Union City, NJ",1,-74.0237512,40.7795455,"4501 Bergenline Ave, Union City, NJ 07087, USA"
"3213","Union City, Pennsylvania ",1,-79.8453298,41.8995001,"43 US-6, Union City, PA 16438, USA"
"3214","Uniontown, OH",2,-81.4081673,40.9750568,"P.O Box 451, Uniontown, OH 44685, United States"
"3215","united",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3216","United King",1,-122.8682023,49.1255628,"6745 128 St, Surrey, BC V3W 4C8, Canada"
"3217","United States",395,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3218","UNITED STATES",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3219","United States ",6,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3220","United States & Canada",2,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3221","United States Nc",1,-79.0192997,35.7595731,"New Hope, NC, USA"
"3222","United States of America",3,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3223","United States Of America",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3224","United States<U+0001F1FA><U+0001F1F8>",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3225","Univ. of Southern Indiana ‘20",1,-87.6746938,37.9582437,"1600 Rankin Ln, Evansville, IN 47712, USA"
"3226","University of Calgary  ",1,-114.1358007,51.0781599,"376 Collegiate Blvd NW, Calgary, AB T2N 5A6, Canada"
"3227","University of Oregon ",1,-123.0726055,44.0448302,"1585 E 13th Ave, Eugene, OR 97403, USA"
"3228","University of San Diego",1,-117.188213,32.7719191,"5809 Marian Way, San Diego, CA 92110, USA"
"3229","University of Toronto",2,-79.3956564,43.6628917,"University College (Main Building), 15 King's College Cir, Toronto, ON M5S 3H7, Canada"
"3230","University, Toronto",1,-79.3956564,43.6628917,"University College (Main Building), 15 King's College Cir, Toronto, ON M5S 3H7, Canada"
"3231","UNO ",1,-97.3328416,32.7551849,"304 Houston St, Fort Worth, TX 76102, USA"
"3232","Upland, CA",1,-117.6483876,34.09751,"308B N 2nd Ave, Upland, CA 91786, USA"
"3233","Upper Darby,Pa",1,-75.3076883,39.957902,"1017-1019 Concord Ave, Drexel Hill, PA 19026, USA"
"3234","Upper East Side, Manhattan",2,-73.9565551,40.7735649,"235 E 78th St, New York, NY 10075, USA"
"3235","Upper Moreland, PA",1,-75.1219037,40.1559519,"1100 Easton Rd, Willow Grove, PA 19090, USA"
"3236","Upper West Side, Manhattan",1,-73.9753676,40.7870106,"525 Amsterdam Ave, New York, NY 10024, USA"
"3237","Upstate New York",2,-76.1398137,43.0422845,"750 E Adams St, Syracuse, NY 13210, USA"
"3238","Upstate NY",1,-76.0488458,43.0481962,"5811 Heritage Landing Dr, East Syracuse, NY 13057, USA"
"3239","Upstate ny ",1,-76.0488458,43.0481962,"5811 Heritage Landing Dr, East Syracuse, NY 13057, USA"
"3240","Upstate, NY",2,-74.5365544,41.6090629,"126 Park Rd, Wurtsboro, NY 12790, USA"
"3241","Uptown Minneapolis, Minnesota",1,-93.2998689,44.9489637,"1530 Lagoon Ave, Minneapolis, MN 55408, USA"
"3242","US",10,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3243","US East Coast",1,-73.6742323,40.7422572,"1807 Gilford Ave, New Hyde Park, NY 11040, USA"
"3244","usa",4,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3245","Usa",3,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3246","USA",102,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3247","usa ",2,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3248","USA ",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3249","USA / Canada",2,-95.4568133,37.1077049,"456 8000 Rd, Coffeyville, KS 67337, USA"
"3250","USA, Somewhere Outside",2,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"3251","USMC",1,-94.4778041,37.0954629,"420 N Rangeline Rd, Joplin, MO 64801, USA"
"3254","Utah",4,-111.0937311,39.3209801,"Orangeville, UT 84537, USA"
"3255","Utah ",1,-111.0937311,39.3209801,"Orangeville, UT 84537, USA"
"3256","Utah, USA",8,-111.0937311,39.3209801,"Orangeville, UT 84537, USA"
"3257","Uvalde, TX",1,-99.7861679,29.2096836,"8 N Getty St, Uvalde, TX 78801, USA"
"3258","Vacaville, CA",2,-121.9877444,38.3565773,"300-328 Elizabeth St, Vacaville, CA 95688, USA"
"3259","Vail, Co",1,-106.3741955,39.6402638,"250 Gore Creek Dr, Vail, CO 81657, USA"
"3260","Valdosta, GA",3,-83.2784851,30.8327022,"205 N Ashley St, Valdosta, GA 31601, USA"
"3261","Valhalla",1,-73.9874078,40.7659887,"813 9th Ave, New York, NY 10019, USA"
"3262","Valhalla ",1,-73.9874078,40.7659887,"813 9th Ave, New York, NY 10019, USA"
"3263","Valhalla, NY",1,-73.7751326,41.0748188,"Columbus Ave @ Legion Dr, Valhalla, NY 10595, USA"
"3264","Valley Village, Los Angeles",1,-118.3841777,34.1633045,"11557 Otsego St, North Hollywood, CA 91601, USA"
"3265","Van Nuys CA",1,-118.451357,34.1898566,"14619 Haynes St, Van Nuys, CA 91411, USA"
"3266","Van Nuys, Los Angeles",1,-118.451357,34.1898566,"14619 Haynes St, Van Nuys, CA 91411, USA"
"3267","Van Vleck, TX",1,-95.8893995,29.0177541,"8864 Avenue G, Van Vleck, TX 77482, USA"
"3268","Vancouver, WA",1,-122.6727305,45.6272259,"801 Washington St, Vancouver, WA 98660, United States"
"3269","Vancouver,Wa ",1,-122.6727305,45.6272259,"801 Washington St, Vancouver, WA 98660, United States"
"3270","Vegas, USA",1,-115.1398296,36.1699412,"160 N Las Vegas Blvd, Las Vegas, NV 89101, USA"
"3271","Venezuela",11,-66.58973,6.42375,"Ruta 205 esquina, Venezuela"
"3272","venice, fl",1,-82.4542632,27.0997775,"Venice Av w @ Park BV N EB, Venice, FL 34285, USA"
"3273","Venice, FL",1,-82.4542632,27.0997775,"Venice Av w @ Park BV N EB, Venice, FL 34285, USA"
"3274","Venice, Los Angeles",1,-118.4694832,33.9850469,"200 N Venice Blvd, Venice, CA 90291, USA"
